,Node,Network,Group,Network type,Conserved fraction,Prevalence of conserved fraction,Centrality,Upper limit,Lower limit,Values
9049,1088618,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.9414893617021277)]"
9050,222087,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8856382978723404)]"
9051,630818,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9052,523224,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.6648936170212766)]"
9053,679240,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9054,570344,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9055,112795,Random,networks,Random networks,,,Degree,0.9121588206848736,0.675607136761935,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.8031914893617021)]"
9056,1130478,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9057,610418,Random,networks,Random networks,,,Degree,0.23701759098217112,0.03425900476250977,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.1276595744680851)]"
9058,222209,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.2632978723404255)]"
9059,4411,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9060,616682,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9061,151283,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.6648936170212766)]"
9062,4405710,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.46808510638297873)]"
9063,741312,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.1276595744680851)]"
9064,727692,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.2632978723404255)]"
9065,544990,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.6648936170212766)]"
9066,214584,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.9867021276595744)]"
9067,151955,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9068,712222,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.6648936170212766)]"
9069,161623,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9070,573298,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9071,1128503,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.8031914893617021)]"
9072,75371,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.8856382978723404)]"
9073,4424843,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.1276595744680851)]"
9074,154519,Random,networks,Random networks,,,Degree,1.0,0.19303752661646323,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.8856382978723404)]"
9075,1127423,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.1276595744680851)]"
9076,133533,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9077,1123984,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9078,223583,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9079,78839,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.2632978723404255)]"
9080,4341561,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.9414893617021277)]"
9081,566080,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.8031914893617021)]"
9082,4440396,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.05585106382978723)]"
9083,734275,Random,networks,Random networks,,,Degree,0.23701759098217112,0.03425900476250977,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.1276595744680851)]"
9084,210306,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.2632978723404255)]"
9085,4480595,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.2632978723404255)]"
9086,4478794,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9813829787234043), ('arctic_spiec.graphml', 0.05585106382978723)]"
9087,1044319,Random,networks,Random networks,,,Degree,0.23701759098217112,0.03425900476250977,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.1276595744680851)]"
9088,4343458,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9089,208293,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.46808510638297873)]"
9090,1112793,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9091,217132,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9092,1104509,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9093,146397,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9094,3990161,Random,networks,Random networks,,,Degree,0.9121588206848736,0.675607136761935,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.8031914893617021)]"
9095,510452,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.6648936170212766)]"
9096,113588,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.46808510638297873)]"
9097,214791,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.2632978723404255)]"
9098,111925,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.8856382978723404)]"
9099,216771,Random,networks,Random networks,,,Degree,0.9063883405387935,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.013297872340425532)]"
9100,783593,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9101,4327003,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.6648936170212766)]"
9102,4367783,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.6648936170212766)]"
9103,156065,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.46808510638297873)]"
9104,1528654,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.8031914893617021)]"
9105,1094340,Random,networks,Random networks,,,Degree,0.6573201546572597,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.05585106382978723)]"
9106,231965,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9107,841979,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9108,214611,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9109,204462,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.8856382978723404)]"
9110,4450823,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.05585106382978723)]"
9111,1126251,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.2632978723404255)]"
9112,697651,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.6648936170212766)]"
9113,338517,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.46808510638297873)]"
9114,536860,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.1276595744680851)]"
9115,1142733,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.8031914893617021)]"
9116,4345884,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.9414893617021277)]"
9117,839128,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.6648936170212766)]"
9118,545339,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.1276595744680851)]"
9119,673846,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9120,1110562,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.2632978723404255)]"
9121,114356,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9122,113212,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9123,250050,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8856382978723404)]"
9124,83531,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9125,279138,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.46808510638297873)]"
9126,766178,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.8031914893617021)]"
9127,1140775,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9128,1135983,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9129,512226,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.9414893617021277)]"
9130,210914,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9131,206038,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.2632978723404255)]"
9132,4450676,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.013297872340425532)]"
9133,334186,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9134,733712,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.46808510638297873)]"
9135,789730,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.1276595744680851)]"
9136,1136581,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.6648936170212766)]"
9137,160908,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.1276595744680851)]"
9138,3122801,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.05585106382978723)]"
9139,209662,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.6648936170212766)]"
9140,276290,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9141,0,Random,networks,Random networks,,,Degree,0.9585436422150648,0.8233712514019564,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.8856382978723404)]"
9142,216805,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.9867021276595744)]"
9143,765676,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.05585106382978723)]"
9144,4369693,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.46808510638297873)]"
9145,4376272,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9146,4424785,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.05585106382978723)]"
9147,150977,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.46808510638297873)]"
9148,564196,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.2632978723404255)]"
9149,557001,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8856382978723404)]"
9150,4369159,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9151,1106732,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9152,2578357,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9153,257891,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9154,4382894,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.46808510638297873)]"
9155,4303531,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.9867021276595744)]"
9156,148890,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.1276595744680851)]"
9157,216023,Random,networks,Random networks,,,Degree,0.9063883405387935,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.013297872340425532)]"
9158,4387966,Random,networks,Random networks,,,Degree,0.6573201546572597,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.05585106382978723)]"
9159,3616127,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9160,4425896,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.6648936170212766)]"
9161,442533,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9162,155989,Random,networks,Random networks,,,Degree,0.9585436422150648,0.8233712514019564,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.8856382978723404)]"
9163,3431064,Random,networks,Random networks,,,Degree,0.9638021451322394,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.2632978723404255)]"
9164,1129210,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.2632978723404255)]"
9165,2584634,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.9680851063829787)]"
9166,845780,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9167,4328501,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.2632978723404255)]"
9168,1128776,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9169,4402900,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 1.0), ('arctic_spiec.graphml', 0.2632978723404255)]"
9170,607006,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9171,814176,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9172,4478413,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.46808510638297873)]"
9173,4447214,Random,networks,Random networks,,,Degree,0.9121588206848736,0.675607136761935,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.8031914893617021)]"
9174,2285453,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9175,3174304,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.8031914893617021)]"
9176,206565,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.46808510638297873)]"
9177,4405449,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.05585106382978723)]"
9178,248618,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9179,542933,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.1276595744680851)]"
9180,1002658,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9181,1141687,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.46808510638297873)]"
9182,978664,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9183,804187,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9184,222768,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9185,792450,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9186,1133624,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9574468085106383), ('arctic_spiec.graphml', 0.8031914893617021)]"
9187,205635,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.1276595744680851)]"
9188,3163059,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9813829787234043), ('arctic_spiec.graphml', 0.2632978723404255)]"
9189,160366,Random,networks,Random networks,,,Degree,1.0,0.2583548327458467,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.8031914893617021)]"
9190,524203,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9191,4457840,Random,networks,Random networks,,,Degree,0.23701759098217112,0.03425900476250977,"[('arctic_flash.graphml', 0.14361702127659576), ('arctic_spiec.graphml', 0.1276595744680851)]"
9192,4409769,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.46808510638297873)]"
9193,216549,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.05585106382978723)]"
9194,161009,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.6648936170212766)]"
9195,545290,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9196,112867,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.2632978723404255)]"
9197,286368,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9198,742260,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.9414893617021277)]"
9199,279074,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9813829787234043), ('arctic_spiec.graphml', 0.46808510638297873)]"
9200,529793,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.05585106382978723)]"
9201,4465309,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.46808510638297873)]"
9202,103285,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.46808510638297873)]"
9203,2300392,Random,networks,Random networks,,,Degree,1.0,0.09987719836516673,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.6648936170212766)]"
9204,4402520,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9205,545306,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9206,357011,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.5824468085106383), ('arctic_spiec.graphml', 0.8856382978723404)]"
9207,3046706,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.9946808510638298), ('arctic_spiec.graphml', 0.8031914893617021)]"
9208,1133738,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.7845744680851063), ('arctic_spiec.graphml', 0.9414893617021277)]"
9209,149819,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.02925531914893617), ('arctic_spiec.graphml', 0.9414893617021277)]"
9210,510316,Random,networks,Random networks,,,Degree,1.0,0.0,"[('arctic_flash.graphml', 0.8962765957446809), ('arctic_spiec.graphml', 0.46808510638297873)]"
9211,218479,Random,networks,Random networks,,,Degree,0.7736352827394928,0.0,"[('arctic_flash.graphml', 0.3377659574468085), ('arctic_spiec.graphml', 0.2632978723404255)]"
9212,512006,Random,networks,Random networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.9361702127659575), ('arctic_spiec.graphml', 0.6462765957446809)]"
9213,246078,Random,networks,Random networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.07446808510638298), ('arctic_spiec.graphml', 0.7819148936170213)]"
9214,1011380,Random,networks,Random networks,,,Closeness,1.0,0.0,"[('arctic_flash.graphml', 0.8563829787234043), ('arctic_spiec.graphml', 0.550531914893617)]"
