,Node,Network,Group,Network type,Conserved fraction,Prevalence of conserved fraction,Centrality,Upper limit,Lower limit,Values
3142,1142733,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3143,544990,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3144,1133738,Random,anuran,Random networks,,,Degree,0.9802259029002768,0.7611534074445506,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3145,222768,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3146,4382894,Random,anuran,Random networks,,,Degree,0.7056301928294484,0.5960939451015861,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3147,257891,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3148,4424785,Random,anuran,Random networks,,,Degree,0.7056301928294484,0.5960939451015861,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3149,161623,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3150,4465309,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3151,0,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3152,276290,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3153,206038,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 1.0)]"
3154,1011380,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3155,208293,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3156,133533,Random,anuran,Random networks,,,Degree,0.8037692105051084,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3157,211848,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3158,112867,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3159,4402520,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.9827586206896551), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3160,4411,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3161,607006,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3162,3431064,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.9655172413793104)]"
3163,148890,Random,anuran,Random networks,,,Degree,0.7056301928294484,0.5960939451015861,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3164,1088618,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3165,524203,Random,anuran,Random networks,,,Degree,0.7056301928294484,0.5960939451015861,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3166,3174304,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3167,512006,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3168,2300392,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3169,216805,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3170,570344,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3171,733712,Random,anuran,Random networks,,,Degree,0.9269915834669007,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3172,814176,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3173,1128503,Random,anuran,Random networks,,,Degree,0.8037692105051084,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3174,103285,Random,anuran,Random networks,,,Degree,0.34711648138862267,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3175,223583,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3176,250050,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3177,1101315,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3178,566080,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3179,113212,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3180,222087,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3181,231965,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.19827586206896552), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3182,845780,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.646551724137931), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3183,766178,Random,anuran,Random networks,,,Degree,0.9269915834669007,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3184,334186,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 1.0), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3185,4409769,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3186,742260,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.9655172413793104)]"
3187,1136344,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3188,968085,Random,anuran,Random networks,,,Degree,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3189,1129210,Random,anuran,Random networks,,,Degree,0.9269915834669007,0,"[('arctic_genus_flash.graphml', 0.4224137931034483), ('arctic_genus_spiec.graphml', 0.33620689655172414)]"
3190,4330207,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5258620689655172), ('arctic_genus_spiec.graphml', 0.2672413793103448)]"
3191,112795,Random,anuran,Random networks,,,Closeness,0.9231925067828328,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.2672413793103448)]"
3192,214584,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.1724137931034483), ('arctic_genus_spiec.graphml', 0.6551724137931034)]"
3193,279074,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6293103448275862), ('arctic_genus_spiec.graphml', 0.7413793103448276)]"
3194,160908,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.9827586206896551)]"
3195,279138,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.603448275862069), ('arctic_genus_spiec.graphml', 0.3793103448275862)]"
3196,545290,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.20689655172413793), ('arctic_genus_spiec.graphml', 0.5948275862068966)]"
3197,1126251,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6551724137931034), ('arctic_genus_spiec.graphml', 0.3017241379310345)]"
3198,206565,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.45689655172413796), ('arctic_genus_spiec.graphml', 0.8189655172413793)]"
3199,209662,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3200,1142733,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.8448275862068966), ('arctic_genus_spiec.graphml', 0.3275862068965517)]"
3201,544990,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3275862068965517), ('arctic_genus_spiec.graphml', 0.4482758620689655)]"
3202,1133738,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6982758620689655), ('arctic_genus_spiec.graphml', 0.9310344827586207)]"
3203,222768,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5862068965517241), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3204,4382894,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.43103448275862066), ('arctic_genus_spiec.graphml', 0.8448275862068966)]"
3205,257891,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.8706896551724138), ('arctic_genus_spiec.graphml', 0.3017241379310345)]"
3206,4424785,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9310344827586207), ('arctic_genus_spiec.graphml', 0.5172413793103449)]"
3207,161623,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.896551724137931)]"
3208,4465309,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.11206896551724138), ('arctic_genus_spiec.graphml', 0.5)]"
3209,0,Random,anuran,Random networks,,,Closeness,1,0.16910236163468506,"[('arctic_genus_flash.graphml', 0.7241379310344828), ('arctic_genus_spiec.graphml', 0.8189655172413793)]"
3210,276290,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.7586206896551724), ('arctic_genus_spiec.graphml', 0.39655172413793105)]"
3211,206038,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.2413793103448276), ('arctic_genus_spiec.graphml', 1.0)]"
3212,1011380,Random,anuran,Random networks,,,Closeness,0.8435612273122077,0.7340249795843439,"[('arctic_genus_flash.graphml', 0.7844827586206896), ('arctic_genus_spiec.graphml', 0.7931034482758621)]"
3213,208293,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.45689655172413796), ('arctic_genus_spiec.graphml', 0.7241379310344828)]"
3214,133533,Random,anuran,Random networks,,,Closeness,0.3902199296644848,0,"[('arctic_genus_flash.graphml', 0.13793103448275862), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3215,211848,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.11206896551724138), ('arctic_genus_spiec.graphml', 0.8620689655172413)]"
3216,112867,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3448275862068966), ('arctic_genus_spiec.graphml', 0.6379310344827587)]"
3217,4402520,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9482758620689655), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
3218,4411,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.8706896551724138), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3219,607006,Random,anuran,Random networks,,,Closeness,0.9432104264902089,0.5050654355787566,"[('arctic_genus_flash.graphml', 0.7413793103448276), ('arctic_genus_spiec.graphml', 0.7068965517241379)]"
3220,3431064,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.20689655172413793), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3221,148890,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.8103448275862069), ('arctic_genus_spiec.graphml', 0.4224137931034483)]"
3222,1088618,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9827586206896551), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3223,524203,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9137931034482759), ('arctic_genus_spiec.graphml', 0.7586206896551724)]"
3224,3174304,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.6724137931034483)]"
3225,512006,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.8275862068965517), ('arctic_genus_spiec.graphml', 0.6896551724137931)]"
3226,2300392,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.896551724137931), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3227,216805,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5258620689655172), ('arctic_genus_spiec.graphml', 0.3620689655172414)]"
3228,570344,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.20689655172413793), ('arctic_genus_spiec.graphml', 0.5344827586206896)]"
3229,733712,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.49137931034482757), ('arctic_genus_spiec.graphml', 0.23275862068965517)]"
3230,814176,Random,anuran,Random networks,,,Closeness,0.818721694633727,0.051967960538686686,"[('arctic_genus_flash.graphml', 0.4051724137931034), ('arctic_genus_spiec.graphml', 0.46551724137931033)]"
3231,1128503,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.29310344827586204), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3232,103285,Random,anuran,Random networks,,,Closeness,0.34711648138862267,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3233,223583,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.2672413793103448), ('arctic_genus_spiec.graphml', 0.4827586206896552)]"
3234,250050,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.7844827586206896), ('arctic_genus_spiec.graphml', 0.4224137931034483)]"
3235,1101315,Random,anuran,Random networks,,,Closeness,1,0.24415585074185842,"[('arctic_genus_flash.graphml', 0.6982758620689655), ('arctic_genus_spiec.graphml', 0.7758620689655172)]"
3236,566080,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.05172413793103448), ('arctic_genus_spiec.graphml', 0.19827586206896552)]"
3237,113212,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3620689655172414), ('arctic_genus_spiec.graphml', 0.9655172413793104)]"
3238,222087,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.6293103448275862), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3239,231965,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3103448275862069), ('arctic_genus_spiec.graphml', 0.6206896551724138)]"
3240,845780,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5689655172413793), ('arctic_genus_spiec.graphml', 0.23275862068965517)]"
3241,766178,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.3793103448275862), ('arctic_genus_spiec.graphml', 0.5603448275862069)]"
3242,334186,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 1.0), ('arctic_genus_spiec.graphml', 0.5948275862068966)]"
3243,4409769,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.49137931034482757), ('arctic_genus_spiec.graphml', 0.9482758620689655)]"
3244,742260,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.5517241379310345), ('arctic_genus_spiec.graphml', 0.9137931034482759)]"
3245,1136344,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.2672413793103448), ('arctic_genus_spiec.graphml', 0.09482758620689655)]"
3246,968085,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.9655172413793104), ('arctic_genus_spiec.graphml', 0.3448275862068966)]"
3247,1129210,Random,anuran,Random networks,,,Closeness,1,0,"[('arctic_genus_flash.graphml', 0.4051724137931034), ('arctic_genus_spiec.graphml', 0.5603448275862069)]"
3248,4330207,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8103448275862069), ('arctic_genus_spiec.graphml', 0.5086206896551724)]"
3249,112795,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.5086206896551724)]"
3250,214584,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3251,279074,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5862068965517241), ('arctic_genus_spiec.graphml', 0.25)]"
3252,160908,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 1.0)]"
3253,279138,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.39655172413793105), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
3254,545290,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3255,1126251,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7241379310344828), ('arctic_genus_spiec.graphml', 0.5431034482758621)]"
3256,206565,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.46551724137931033), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
3257,209662,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7586206896551724), ('arctic_genus_spiec.graphml', 0.25)]"
3258,1142733,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8793103448275862), ('arctic_genus_spiec.graphml', 0.25)]"
3259,544990,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5086206896551724), ('arctic_genus_spiec.graphml', 0.7844827586206896)]"
3260,1133738,Random,anuran,Random networks,,,Betweenness,1,0.2393342377707539,"[('arctic_genus_flash.graphml', 0.9482758620689655), ('arctic_genus_spiec.graphml', 0.8448275862068966)]"
3261,222768,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6206896551724138), ('arctic_genus_spiec.graphml', 0.25)]"
3262,4382894,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.43103448275862066), ('arctic_genus_spiec.graphml', 0.9137931034482759)]"
3263,257891,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8620689655172413), ('arctic_genus_spiec.graphml', 0.5431034482758621)]"
3264,4424785,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8275862068965517), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
3265,161623,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.8103448275862069)]"
3266,4465309,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3267,0,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5517241379310345), ('arctic_genus_spiec.graphml', 0.6896551724137931)]"
3268,276290,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5689655172413793), ('arctic_genus_spiec.graphml', 0.7241379310344828)]"
3269,206038,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.9827586206896551)]"
3270,1011380,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6379310344827587), ('arctic_genus_spiec.graphml', 0.7586206896551724)]"
3271,208293,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.3793103448275862), ('arctic_genus_spiec.graphml', 0.7241379310344828)]"
3272,133533,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3273,211848,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.6724137931034483)]"
3274,112867,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5086206896551724), ('arctic_genus_spiec.graphml', 0.8793103448275862)]"
3275,4402520,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.9827586206896551), ('arctic_genus_spiec.graphml', 0.25)]"
3276,4411,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.8448275862068966), ('arctic_genus_spiec.graphml', 0.25)]"
3277,607006,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.9310344827586207), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
3278,3431064,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.9482758620689655)]"
3279,148890,Random,anuran,Random networks,,,Betweenness,0.8422948684175183,0.6232223729617922,"[('arctic_genus_flash.graphml', 0.7413793103448276), ('arctic_genus_spiec.graphml', 0.7241379310344828)]"
3280,1088618,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.9137931034482759), ('arctic_genus_spiec.graphml', 0.25)]"
3281,524203,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7758620689655172), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
3282,3174304,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3283,512006,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6724137931034483), ('arctic_genus_spiec.graphml', 0.8620689655172413)]"
3284,2300392,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.6896551724137931), ('arctic_genus_spiec.graphml', 0.25)]"
3285,216805,Random,anuran,Random networks,,,Betweenness,0.9074613089748298,0.359780070335515,"[('arctic_genus_flash.graphml', 0.6551724137931034), ('arctic_genus_spiec.graphml', 0.6120689655172413)]"
3286,570344,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.8275862068965517)]"
3287,733712,Random,anuran,Random networks,,,Betweenness,0.7817062182236587,0,"[('arctic_genus_flash.graphml', 0.3275862068965517), ('arctic_genus_spiec.graphml', 0.25)]"
3288,814176,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3289,1128503,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3290,103285,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3291,223583,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.3103448275862069), ('arctic_genus_spiec.graphml', 0.7844827586206896)]"
3292,250050,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.896551724137931), ('arctic_genus_spiec.graphml', 0.25)]"
3293,1101315,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7931034482758621), ('arctic_genus_spiec.graphml', 0.25)]"
3294,566080,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3295,113212,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.5344827586206896), ('arctic_genus_spiec.graphml', 0.9310344827586207)]"
3296,222087,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.7068965517241379), ('arctic_genus_spiec.graphml', 0.25)]"
3297,231965,Random,anuran,Random networks,,,Betweenness,0.8050355693997976,0,"[('arctic_genus_flash.graphml', 0.15517241379310345), ('arctic_genus_spiec.graphml', 0.25)]"
3298,845780,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.603448275862069), ('arctic_genus_spiec.graphml', 0.25)]"
3299,766178,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.41379310344827586), ('arctic_genus_spiec.graphml', 0.25)]"
3300,334186,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 1.0), ('arctic_genus_spiec.graphml', 0.25)]"
3301,4409769,Random,anuran,Random networks,,,Betweenness,1,0,"[('arctic_genus_flash.graphml', 0.4827586206896552), ('arctic_genus_spiec.graphml', 0.9655172413793104)]"
